video_id,segment_id,video_path,transcript,duration,channel
6RBn0IVd3J4,000276,data/iborotti/clips/6RBn0IVd3J4/000276/mouth.mp4,Yani daha çok ara eleman olarak yetiştirme olur ve bu yüzden de besin zincirinin en tepesindeki kişiler daha nitelikli anti seçkinle seçkin arasında kalmış ara elemanlara kavuşmuş gibi olurlar.,14.04,AVANGART
6RBn0IVd3J4,000277,data/iborotti/clips/6RBn0IVd3J4/000277/mouth.mp4,Bu arada şunu da söyleyeyim. Bunlar büyük bir planın titizlikle uğraşılarak yapılmış bir projesi değil.,6.54,AVANGART
6RBn0IVd3J4,000278,data/iborotti/clips/6RBn0IVd3J4/000278/mouth.mp4,Okuma yaptığımızda dile getirilirken yani gerçekte olup bitenler temsil olarak sözcükler aracılığıyla ağzımızdan çıkarken gerçeğin olup bitenine değil gramer yapımızın kendi kurallarına tabi olarak çıktığı için böyle.,14.76,AVANGART
6RBn0IVd3J4,000279,data/iborotti/clips/6RBn0IVd3J4/000279/mouth.mp4,Bu yüzden de kendi söylemek istediğimizde bile temsile muhtaç olduğumuzdan kendi söylemek istediğimizi temsilin kendi gramerine sıkışmış buluruz.,10.64,AVANGART
6RBn0IVd3J4,000280,data/iborotti/clips/6RBn0IVd3J4/000280/mouth.mp4,Yani anti seçkinlerin oluşturduğu dünyada dilsel ifade olanaklarım çerçevesinde de seçkinlerin dili içinden konuşmak zorunda kalırım.,9.84,AVANGART
6RBn0IVd3J4,000281,data/iborotti/clips/6RBn0IVd3J4/000281/mouth.mp4,"Ve örtük olarak sürekli olarak bu seçkinliğin önemli olduğunu, anti seçkinliğin önemsiz olduğunu tekrarlarım, pekiştiririm.",8.84,AVANGART
6RBn0IVd3J4,000282,data/iborotti/clips/6RBn0IVd3J4/000282/mouth.mp4,"Çünkü dilsel yapı, o büyük yapı ona göre kurulmuştur.",3.26,AVANGART
6RBn0IVd3J4,000283,data/iborotti/clips/6RBn0IVd3J4/000283/mouth.mp4,"Simgesel düzen ona göre kurulmuştur. Fakat internetin versiyon ikisiyle birlikte, internet gazeteciliğinin ve asıl sosyal medyanın ortaya çıkmasıyla birlikte daha önce",11.12,AVANGART
6RBn0IVd3J4,000284,data/iborotti/clips/6RBn0IVd3J4/000284/mouth.mp4,zaten kendilerine temsili bir dünya kuramamış ama 20.,4.02,AVANGART
6RBn0IVd3J4,000285,data/iborotti/clips/6RBn0IVd3J4/000285/mouth.mp4,"yüzyılın başından itibaren bu imkana kör topalı olsa da kavuşmuş olan anti seçkinler bir anda kendilerini kitle iletişim aracı olarak, yeni buldukları bu kitle iletişim aracı üzerinden ifade edebileceklerini, kamuya açılabileceklerini fark ettiler.",15.94,AVANGART
6RBn0IVd3J4,000286,data/iborotti/clips/6RBn0IVd3J4/000286/mouth.mp4,Ve bu tarihte bir ilk oluyordu.,2.88,AVANGART
6RBn0IVd3J4,000287,data/iborotti/clips/6RBn0IVd3J4/000287/mouth.mp4,Post -truth da buradan doğuyor. Yani benim hakikatin önemsizleşmesi olarak çevirdiğim bir durum.,4.62,AVANGART
6RBn0IVd3J4,000289,data/iborotti/clips/6RBn0IVd3J4/000289/mouth.mp4,Şu ana kadar bir kutuplaşma yoktu. Çünkü,4.64,AVANGART
6RBn0IVd3J4,000290,data/iborotti/clips/6RBn0IVd3J4/000290/mouth.mp4,pak seçkincilik vardı.,2.32,AVANGART
6RBn0IVd3J4,000291,data/iborotti/clips/6RBn0IVd3J4/000291/mouth.mp4,Her tarafı kaplamış seçkinler.,2.28,AVANGART
6RBn0IVd3J4,000292,data/iborotti/clips/6RBn0IVd3J4/000292/mouth.mp4,Bu yüzden bir kutuplaşmaya yer bırakmıyordu.,2.3,AVANGART
6RBn0IVd3J4,000293,data/iborotti/clips/6RBn0IVd3J4/000293/mouth.mp4,Şimdi alternatif bir dünya tasarımının dilsel ifade olarak dışarı atılabilmesi ve bunun kamusal alana dolaşıma çıkarılabilmesi mümkün oldu.,11.88,AVANGART
6RBn0IVd3J4,000294,data/iborotti/clips/6RBn0IVd3J4/000294/mouth.mp4,Ve bu yeni mümkünlükte dünya çok daha iptidai bir şekilde yorumlanıyordu.,6.0,AVANGART
6RBn0IVd3J4,000295,data/iborotti/clips/6RBn0IVd3J4/000295/mouth.mp4,"Çünkü daha az sözcük biliniyor, daha az ilişki var.",2.68,AVANGART
6RBn0IVd3J4,000296,data/iborotti/clips/6RBn0IVd3J4/000296/mouth.mp4,"İki tasarım da hatalı, zorunlu olarak, ontolojik olarak",3.74,AVANGART
6RBn0IVd3J4,000297,data/iborotti/clips/6RBn0IVd3J4/000297/mouth.mp4,"ikisi de hatalı, isabetsiz.",3.02,AVANGART
6RBn0IVd3J4,000298,data/iborotti/clips/6RBn0IVd3J4/000298/mouth.mp4,"Fakat bir tanesi daha rafine, bir tanesi çok işin başında olduğu için hiç rafine değil. Fakat önemli olan şu,",9.68,AVANGART
6RBn0IVd3J4,000299,data/iborotti/clips/6RBn0IVd3J4/000299/mouth.mp4,"rafine olmayan versiyon, rafine olan versiyonla başka simgeler ve işaretler sistemi kullanıyor.",7.06,AVANGART
6RBn0IVd3J4,000300,data/iborotti/clips/6RBn0IVd3J4/000300/mouth.mp4,Bu yüzden bir seçkin konuştuğu zaman bir anti seçkin için bu konuşmanın çoğu bula bula olarak duyulur.,7.32,AVANGART
6RBn0IVd3J4,000301,data/iborotti/clips/6RBn0IVd3J4/000301/mouth.mp4,"Çünkü kavramlar bilinmemektedir, ilişki ağı bu işaret sisteminde vardır, bu işaret sisteminde yoktur.",7.42,AVANGART
6RBn0IVd3J4,000302,data/iborotti/clips/6RBn0IVd3J4/000302/mouth.mp4,"Simgesel düzen, varsayımlar, kabuller, ön kabuller, ön yargılar burada bambaşkadır, burada bambaşkadır.",6.7,AVANGART
6RBn0IVd3J4,000303,data/iborotti/clips/6RBn0IVd3J4/000303/mouth.mp4,Çoğu sözcük de bu tarafta bilinmemektedir henüz.,2.88,AVANGART
6RBn0IVd3J4,000304,data/iborotti/clips/6RBn0IVd3J4/000304/mouth.mp4,"Bu yüzden bu taraf orayı sanki yabancı dilde, ölü bir dilde okunan bir latince metin gibi duyar.",7.44,AVANGART
6RBn0IVd3J4,000305,data/iborotti/clips/6RBn0IVd3J4/000305/mouth.mp4,"Paks seçkinlik döneminde bu latince duyulan sözcük kutsal sözcüklermişçesine içeriği ne olduğu bilinmese de riayet edilmesi, itibar edilmesi, saygı gösterilmesi gereken bir",15.3,AVANGART
6RBn0IVd3J4,000306,data/iborotti/clips/6RBn0IVd3J4/000306/mouth.mp4,bilinmezlik gibi görünüyordu.,2.24,AVANGART
6RBn0IVd3J4,000307,data/iborotti/clips/6RBn0IVd3J4/000307/mouth.mp4,"Doğru olan odur, ben düşkün olduğum için onun içeriğini bilmemekteyimdir.",4.92,AVANGART
6RBn0IVd3J4,000308,data/iborotti/clips/6RBn0IVd3J4/000308/mouth.mp4,Fakat yeni dönemde kendilerini ifade etmeye başladıkları ve yeni kurdukları dünya tasarımı çerçevesinde kendi sözcükleriyle kurdukları hakikat bir de bakarlar ki kendileri gibi düşünmekte olan pek çok kişi tarafından dolaşıma,15.64,AVANGART
6RBn0IVd3J4,000309,data/iborotti/clips/6RBn0IVd3J4/000309/mouth.mp4,sokulmaktadır. O zaman hem kendilerine güvenleri gelir hem kendi düşüncelerine güvenleri gelir ve derler ki çoğunluk benim gibi düşünüyormuş.,9.62,AVANGART
6RBn0IVd3J4,000310,data/iborotti/clips/6RBn0IVd3J4/000310/mouth.mp4,Beni yüzyıllardır,2.58,AVANGART
6RBn0IVd3J4,000311,data/iborotti/clips/6RBn0IVd3J4/000311/mouth.mp4,"latince gibi duyulan ölü bir dille hiçbir anlama gelmeyen kendisi için bir dille uyutmuşlar, uyuşturmuşlar ve beni her şeyimle birlikte",13.0,AVANGART
6RBn0IVd3J4,000312,data/iborotti/clips/6RBn0IVd3J4/000312/mouth.mp4,sömürmüşler. Şu an ben görüyorum ve anlıyorum ki dünya tasarımı hiç de onların kurduğu gibi değilmiş ve ben bu düşüncemde yalnız da değilmişim.,9.86,AVANGART
6RBn0IVd3J4,000313,data/iborotti/clips/6RBn0IVd3J4/000313/mouth.mp4,Benim gibi düşünen geniş bir kitle varmış.,3.24,AVANGART
6RBn0IVd3J4,000314,data/iborotti/clips/6RBn0IVd3J4/000314/mouth.mp4,Ben artık bu düşüncelerime neden inanmayayım?,3.56,AVANGART
6RBn0IVd3J4,000315,data/iborotti/clips/6RBn0IVd3J4/000315/mouth.mp4,Artık inanmayacağım kişi yüzyıllardır beni sömüren o seçkinler.,4.72,AVANGART
6RBn0IVd3J4,000316,data/iborotti/clips/6RBn0IVd3J4/000316/mouth.mp4,Bunu modernist ve postmodernist olarak da okumak mümkün mesela.,3.24,AVANGART
6RBn0IVd3J4,000317,data/iborotti/clips/6RBn0IVd3J4/000317/mouth.mp4,Ama biz yine seçkin ve antiseçkin üzerinden devam edelim.,3.18,AVANGART
6RBn0IVd3J4,000323,data/iborotti/clips/6RBn0IVd3J4/000323/mouth.mp4,Dolayısıyla da o yollardan defalarca geçmiş olmalı.,2.9,AVANGART
6RBn0IVd3J4,000324,data/iborotti/clips/6RBn0IVd3J4/000324/mouth.mp4,Öncelikle ders üretimlerin 40 yaşın altında öğretmeni yok.,3.24,AVANGART
6RBn0IVd3J4,000325,data/iborotti/clips/6RBn0IVd3J4/000325/mouth.mp4,"77 öğretmeni, pardon 2 tanesi 40 yaşın altında.",3.06,AVANGART
6RBn0IVd3J4,000326,data/iborotti/clips/6RBn0IVd3J4/000326/mouth.mp4,"Birisi Türkiye 218 'lisi, birisi de Boğaziçi 'nde matematik doktorası yaptığı için o da 33 yaşında.",5.94,AVANGART
6RBn0IVd3J4,000327,data/iborotti/clips/6RBn0IVd3J4/000327/mouth.mp4,Dolayısıyla öğretmenlerin tecrübeli olması gerekiyor.,3.18,AVANGART
6RBn0IVd3J4,000328,data/iborotti/clips/6RBn0IVd3J4/000328/mouth.mp4,Biz tecrübeye bakıyoruz. Birinci kıstasımız var.,2.6,AVANGART
6RBn0IVd3J4,000329,data/iborotti/clips/6RBn0IVd3J4/000329/mouth.mp4,Çünkü konuyu bilmeniz ayrı bir husustur.,2.94,AVANGART
6RBn0IVd3J4,000330,data/iborotti/clips/6RBn0IVd3J4/000330/mouth.mp4,Onu aktarabilmeniz ayrı bir husustur. Şimdi ben de diyelim espri yapıyorum.,5.52,AVANGART
6RBn0IVd3J4,000331,data/iborotti/clips/6RBn0IVd3J4/000331/mouth.mp4,Belki komik olabilir ama ünlü komedyenler kadar olabilir mi?,4.04,AVANGART
6RBn0IVd3J4,000332,data/iborotti/clips/6RBn0IVd3J4/000332/mouth.mp4,Olamaz. Aradaki fark ne? Aynı cümleleri kuruyorum ben de.,3.26,AVANGART
6RBn0IVd3J4,000333,data/iborotti/clips/6RBn0IVd3J4/000333/mouth.mp4,Aradaki fark aktarım ustalığı. Öğretmende de bir sanatkarlık,4.57,AVANGART
6RBn0IVd3J4,000334,data/iborotti/clips/6RBn0IVd3J4/000334/mouth.mp4,bir bu konuda tiyatral bir yetenek olmamda.,2.92,AVANGART
6RBn0IVd3J4,000335,data/iborotti/clips/6RBn0IVd3J4/000335/mouth.mp4,Bunu da en güzel öğrenci anlar.,2.42,AVANGART
6RBn0IVd3J4,000336,data/iborotti/clips/6RBn0IVd3J4/000336/mouth.mp4,Biz diyoruz ki öğrencilerimize gelin birkaç ders yapalım ücretsiz.,4.2,AVANGART
6RBn0IVd3J4,000337,data/iborotti/clips/6RBn0IVd3J4/000337/mouth.mp4,Öğretmenlerin sanatkarlığını görelim. Peki bu öğretmenleri nasıl seçiyoruz?,3.76,AVANGART
6RBn0IVd3J4,000338,data/iborotti/clips/6RBn0IVd3J4/000338/mouth.mp4,Öncelikle öğretmenleri de sınav yapıyoruz. Akademik olarak yetkin olmaları gerekiyor. İkincisi,5.06,AVANGART
6RBn0IVd3J4,000343,data/iborotti/clips/6RBn0IVd3J4/000343/mouth.mp4,Tam bir sanatkar. Hemen ben işi gücü bırakırım. Şimdi sizi de,3.63,AVANGART
6RBn0IVd3J4,000344,data/iborotti/clips/6RBn0IVd3J4/000344/mouth.mp4,"bırakırım, gidemem. Çünkü öğretmen",2.88,AVANGART
6RBn0IVd3J4,000345,data/iborotti/clips/6RBn0IVd3J4/000345/mouth.mp4,gerçekten bulması çok zor ve nadir bir yetenektir.,4.66,AVANGART
6RBn0IVd3J4,000346,data/iborotti/clips/6RBn0IVd3J4/000346/mouth.mp4,Atatürk 'ün dediği gibi bir sanatkarlıktır.,2.48,AVANGART
6RBn0IVd3J4,000347,data/iborotti/clips/6RBn0IVd3J4/000347/mouth.mp4,Hatta eserin üzerinde imzası olmayan yegane sanatkar öğretmendir.,4.76,AVANGART
6RBn0IVd3J4,000349,data/iborotti/clips/6RBn0IVd3J4/000349/mouth.mp4,Dolayısıyla aslında çok iyi öğretmen derslikse zaman kazanabilir.,3.52,AVANGART
6RBn0IVd3J4,000350,data/iborotti/clips/6RBn0IVd3J4/000350/mouth.mp4,"Bundan dolayı biz öğretmenleri seçerken hem sınav yapıyoruz,",3.88,AVANGART
6RBn0IVd3J4,000351,data/iborotti/clips/6RBn0IVd3J4/000351/mouth.mp4,"hem aktarım becerilerini ölçüyoruz, hem de en önemli kısımda burası öğretmenler sürekli rekabet halinde derslikte.",7.78,AVANGART
6RBn0IVd3J4,000352,data/iborotti/clips/6RBn0IVd3J4/000352/mouth.mp4,Çünkü birebir ders yaparken kendinizi şöyle hayal edin.,3.04,AVANGART
6RBn0IVd3J4,000353,data/iborotti/clips/6RBn0IVd3J4/000353/mouth.mp4,"Ben lisesi öğrencisiyim, dereceye hazırlanıyor, çok zeki bir çocuk, sizden ders aldı, soru sordu,",5.54,AVANGART
6RBn0IVd3J4,000358,data/iborotti/clips/6RBn0IVd3J4/000358/mouth.mp4,Onun için ders veks öğretmenleri sürekli keskin olmalı.,3.18,AVANGART
6RBn0IVd3J4,000359,data/iborotti/clips/6RBn0IVd3J4/000359/mouth.mp4,Bir öğrenci gibi sürekli soru çözüp aktarma konusunda keskin olması gerekiyor.,6.22,AVANGART
6RBn0IVd3J4,000360,data/iborotti/clips/6RBn0IVd3J4/000360/mouth.mp4,Bunu da ders veks ortamında sürekli rekabet halinde ve sürekli öğrenciyi cezbetmesi gerekiyor öğretmenler.,6.38,AVANGART
6RBn0IVd3J4,000361,data/iborotti/clips/6RBn0IVd3J4/000361/mouth.mp4,Onun için öğretmenler aslında eğer vasatsa ders veksden kaçar.,4.2,AVANGART
6RBn0IVd3J4,000362,data/iborotti/clips/6RBn0IVd3J4/000362/mouth.mp4,"Eğer çok iyi öğretmense, bizi de izliyorlarsa açık çek,",4.6,AVANGART
6RBn0IVd3J4,000365,data/iborotti/clips/6RBn0IVd3J4/000365/mouth.mp4,O zaman şimdi biz konuşurken aşağıdan geçen banttaki iletişim bilgilerini kullanarak hem öğrenciler hem de kendisinin çok iyi olduğunu düşünen öğretmenler de Ders Flix 'e başvurabilir.,10.84,AVANGART
6RBn0IVd3J4,000367,data/iborotti/clips/6RBn0IVd3J4/000367/mouth.mp4,Çünkü artık birbirine rakip olan iki hakikat tasarımı vardır. En az,5.08,AVANGART
6RBn0IVd3J4,000368,data/iborotti/clips/6RBn0IVd3J4/000368/mouth.mp4,ikiye. Ve bu hakikat tasarımları birbirlerini,3.8,AVANGART
6RBn0IVd3J4,000369,data/iborotti/clips/6RBn0IVd3J4/000369/mouth.mp4,simgesel düzendeki hiyerarşik sırada en alta kendisinde en yukarı koymaya çalışırlar.,6.36,AVANGART
6RBn0IVd3J4,000370,data/iborotti/clips/6RBn0IVd3J4/000370/mouth.mp4,Bu eskiden sırf seçkinlere ait bir tekelken Şimdi karşı tarafta bunu yapınca taraflar arasında birbirlerini hiyerarşik olarak en alta koyan iki yaklaşım doğunca iki farklı bütünüyle dünyayı yorumlayacak dünya tasarımı ortaya,16.14,AVANGART
6RBn0IVd3J4,000372,data/iborotti/clips/6RBn0IVd3J4/000372/mouth.mp4,"Eğer anti seçkinler en yukarıda ve seçkinler en alttaysa akademi değişmelidir, medya ilişkileri değişmelidir, televizyon değişmelidir, bürokrasi değişmelidir, seçim sistemi değişmelidir, başkanlık sistemi, parlamenter sistem değişmelidir, demokrasi değişmelidir,",16.06,AVANGART
6RBn0IVd3J4,000373,data/iborotti/clips/6RBn0IVd3J4/000373/mouth.mp4,"her şey değişmelidir. Anayasa değişmelidir,",2.22,AVANGART
6RBn0IVd3J4,000374,data/iborotti/clips/6RBn0IVd3J4/000374/mouth.mp4,hukuk değişmelidir. Çünkü her şey onlara göre yapılmıştır.,4.08,AVANGART
6RBn0IVd3J4,000375,data/iborotti/clips/6RBn0IVd3J4/000375/mouth.mp4,Halbuki tırnak içinde söylüyorum gerçek halk buradadır.,3.28,AVANGART
6RBn0IVd3J4,000376,data/iborotti/clips/6RBn0IVd3J4/000376/mouth.mp4,Ve gerçek halk şimdi der ki şimdi her şey bana göre yapılmalı.,3.92,AVANGART
6RBn0IVd3J4,000377,data/iborotti/clips/6RBn0IVd3J4/000377/mouth.mp4,Burası direnirse şöyle karşılanır.,2.66,AVANGART
6RBn0IVd3J4,000378,data/iborotti/clips/6RBn0IVd3J4/000378/mouth.mp4,Sen gerçek halk değilsin ve yüzyıllardır beni sömürüyordun.,3.46,AVANGART
6RBn0IVd3J4,000379,data/iborotti/clips/6RBn0IVd3J4/000379/mouth.mp4,Ben şimdi kendi tasarımımı icat edebildim ve diğerleriyle bu tasarımda buluşabildim.,5.14,AVANGART
6RBn0IVd3J4,000380,data/iborotti/clips/6RBn0IVd3J4/000380/mouth.mp4,"Artık beni kandıramazsın ve artık ben yüzyıllardır bana senden, kötülükten başka bir şey gelmediği için sana güvenmem.",8.62,AVANGART
6RBn0IVd3J4,000381,data/iborotti/clips/6RBn0IVd3J4/000381/mouth.mp4,Sen ne dersem benim aleymedir ve ben ne dersem artık o olacaktır.,5.02,AVANGART
6RBn0IVd3J4,000382,data/iborotti/clips/6RBn0IVd3J4/000382/mouth.mp4,Böylece iki grup arasında bir çatışma çıkar.,3.02,AVANGART
6RBn0IVd3J4,000383,data/iborotti/clips/6RBn0IVd3J4/000383/mouth.mp4,Post Truth 'un ismi buradan geliyor. Şöyle diyebilirim size.,3.16,AVANGART
6RBn0IVd3J4,000384,data/iborotti/clips/6RBn0IVd3J4/000384/mouth.mp4,Post -truth 'u tekrar söylüyorum hakikatin önemsizleşmesi diye çeviriyordum.,3.38,AVANGART
6RBn0IVd3J4,000385,data/iborotti/clips/6RBn0IVd3J4/000385/mouth.mp4,Çevirinin nedenini daha önce açıkladığım için burada çok kısa açıklayayım sadece.,4.08,AVANGART
6RBn0IVd3J4,000386,data/iborotti/clips/6RBn0IVd3J4/000386/mouth.mp4,Post bir önek olarak sonrası anlamına geliyor.,3.5,AVANGART
6RBn0IVd3J4,000387,data/iborotti/clips/6RBn0IVd3J4/000387/mouth.mp4,Fakat 2016 yılında Oxford Dictionary 'e post -truth 'u yılın sözcüğü seçtiğinde buradaki önekin alakasızlaşması ve önemsizleşmesi anlamında kullanıldığına dair bizi uyarıyor.,11.6,AVANGART
6RBn0IVd3J4,000388,data/iborotti/clips/6RBn0IVd3J4/000388/mouth.mp4,Truth sözcüğüne gelince truth 'u bazıları gerçeklik diye çeviriyor ama hatalı.,4.84,AVANGART
6RBn0IVd3J4,000389,data/iborotti/clips/6RBn0IVd3J4/000389/mouth.mp4,Bugün konuşmuştuk. Gerçeklik benim zihnime,2.92,AVANGART
6RBn0IVd3J4,000390,data/iborotti/clips/6RBn0IVd3J4/000390/mouth.mp4,gereksinim duymaksızın dışarıda var olan şey. İngilizcesi reality.,4.5,AVANGART
6RBn0IVd3J4,000391,data/iborotti/clips/6RBn0IVd3J4/000391/mouth.mp4,Truth ise hakikat benim gerçekliği kendi zihnimde tekrar tasarlamam ve gerçekliğe uygun bir şekilde tasarlamaya çalışmam.,9.5,AVANGART
6RBn0IVd3J4,000392,data/iborotti/clips/6RBn0IVd3J4/000392/mouth.mp4,"Buna hakikat deniyordu. Böylece insanlar zihinsel olarak, sosyal olarak hakikatler inşa ediyorlar",5.66,AVANGART
6RBn0IVd3J4,000393,data/iborotti/clips/6RBn0IVd3J4/000393/mouth.mp4,ve bunun gerçeğe denk geldiğini iddia ediyorlardı.,3.28,AVANGART
6RBn0IVd3J4,000394,data/iborotti/clips/6RBn0IVd3J4/000394/mouth.mp4,"Hakikatin önemsizleşmesi, post -truth, seçkinlerin hakikatinin önemsizleşmesidir gerçekten.",6.9,AVANGART
6RBn0IVd3J4,000395,data/iborotti/clips/6RBn0IVd3J4/000395/mouth.mp4,"Fakat seçkinler hala söylem konusunda baskın oldukları için gerçekliğin bir pürüzsüz temsili olarak ürettikleri kendi hakikatlerini bir sosyal hakikat olarak dile getirmezler, bir hakikat",16.24,AVANGART
6RBn0IVd3J4,000396,data/iborotti/clips/6RBn0IVd3J4/000396/mouth.mp4,olarak dile getirirler. Başka hakikat yoktur anlamında. Böylece,4.36,AVANGART
6RBn0IVd3J4,000397,data/iborotti/clips/6RBn0IVd3J4/000397/mouth.mp4,aslında seçkin olanların hakikatinin önemsizleştiği bu yeni döneme hakikatin önemsizleşmesi adı veriliyor.,9.36,AVANGART
6RBn0IVd3J4,000398,data/iborotti/clips/6RBn0IVd3J4/000398/mouth.mp4,Yani postrut seçkinler tarafından üretilen ve anti seçkinlerin kendi tekellerine ortak çıkmasıyla birlikte yeni bir hakikatle beraber ortak çıkmalarıyla olası hakikatler arasında onların bize,15.54,AVANGART
6RBn0IVd3J4,000399,data/iborotti/clips/6RBn0IVd3J4/000399/mouth.mp4,sunduğu bir alternatif var görüşünü örtük olarak dilde reddetmek için,5.72,AVANGART
6RBn0IVd3J4,000400,data/iborotti/clips/6RBn0IVd3J4/000400/mouth.mp4,bizim kurduğumuz sosyal hakikatin önemsizleşmesi yerine bunu hakikatin önemsizleşmesi olarak sunarlar.,7.32,AVANGART
6RBn0IVd3J4,000401,data/iborotti/clips/6RBn0IVd3J4/000401/mouth.mp4,Ve böylece taraflar arasında bir mücadele başlar.,4.9,AVANGART
6RBn0IVd3J4,000402,data/iborotti/clips/6RBn0IVd3J4/000402/mouth.mp4,Anti seçkinler henüz postrutun bu yapısını deşifre etmedikleri için onlar da ilginç bir şekilde seçkinleri asıl postrutta olan sizsiniz diye eleştiriyorlar.,11.42,AVANGART
6RBn0IVd3J4,000403,data/iborotti/clips/6RBn0IVd3J4/000403/mouth.mp4,Ama muhtemelen birkaç yıl içinde deşifre etmiş olacaklar.,4.08,AVANGART
6RBn0IVd3J4,000404,data/iborotti/clips/6RBn0IVd3J4/000404/mouth.mp4,"Ve böylece seçkinlere seçkinlerin ürettiği terim üzerinden değil, kendi ürettikleri yeni bir terim üzerinden geri dönüş yapacaklar.",8.24,AVANGART
6RBn0IVd3J4,000405,data/iborotti/clips/6RBn0IVd3J4/000405/mouth.mp4,Son yıllarda anti seçkinlerin kendi vokabilerilerini oluşturduklarını gördük.,5.24,AVANGART
6RBn0IVd3J4,000406,data/iborotti/clips/6RBn0IVd3J4/000406/mouth.mp4,Zaten o oluşmayla beraber Pax ortamı sarsıldı ve alternatif bir hakikat çıktı.,6.98,AVANGART
6RBn0IVd3J4,000407,data/iborotti/clips/6RBn0IVd3J4/000407/mouth.mp4,Kendi açımdan bakarsam dünya konuşmanın başında da söylediğim üzere zihnimizde temsil edilemiyor.,6.66,AVANGART
6RBn0IVd3J4,000408,data/iborotti/clips/6RBn0IVd3J4/000408/mouth.mp4,Daha doğrusu gerçekçi bir şekilde temsil edilemiyor ve,3.28,AVANGART
6RBn0IVd3J4,000409,data/iborotti/clips/6RBn0IVd3J4/000409/mouth.mp4,"mutlaka bir yanlışlık, eksiklik, çarpıtma veya fazladanlık, abartı çerçevesinde çok niteliksiz bir şekilde temsil edilebiliyor.",10.34,AVANGART
6RBn0IVd3J4,000410,data/iborotti/clips/6RBn0IVd3J4/000410/mouth.mp4,"Bu temsiliyetin doğru olamaması bize temsillerin tarihsel, konumsal ve kültürel olduğunu, yani kişiye özel olduğunu ama kişinin de topluma bağımlı olduğu için",13.46,AVANGART
6RBn0IVd3J4,000411,data/iborotti/clips/6RBn0IVd3J4/000411/mouth.mp4,"kişinin içine doğduğu toplum ve kişinin ayrıksı yapılarının, minör ayrıksı yapılarının oluşturduğu bir kişisel biricik konum üzerinden dünyayı görme ve dünyayı kendisini içinde en rahat edebileceği şekilde",16.08,AVANGART
6RBn0IVd3J4,000412,data/iborotti/clips/6RBn0IVd3J4/000412/mouth.mp4,temsil etme aşamasına götürüyor.,2.9,AVANGART
6RBn0IVd3J4,000413,data/iborotti/clips/6RBn0IVd3J4/000413/mouth.mp4,Ben tabii kendi konumumda Yalanın Siyaseti adlı kitabımda da anlattığım üzere modernist tarafın tarafını benimseyen bir yazım tutturuyorum.,10.12,AVANGART
6RBn0IVd3J4,000414,data/iborotti/clips/6RBn0IVd3J4/000414/mouth.mp4,Çünkü beni konumsal olarak o bölüm dünyayla daha iyi ilişki kurmama sağlıyor.,6.58,AVANGART
6RBn0IVd3J4,000415,data/iborotti/clips/6RBn0IVd3J4/000415/mouth.mp4,"Ama bir daha söylüyorum bu bireysel, kişisel, bireyin içine doğduğu toplumla ve kendisine bu yıl yaşadığı yıllar boyunca enjekte edilen toplumsal enjeksiyonlarla ve kendisinin ayrıksı, minor ayrıksı yapılarıyla bunlara geri verdiği",15.44,AVANGART
6RBn0IVd3J4,000417,data/iborotti/clips/6RBn0IVd3J4/000417/mouth.mp4,"Dolayısıyla benim kişisel olarak tutturduğum tonun ne olduğu önemsiz, makro bakışta ne gördüğümüz önemli.",7.72,AVANGART
6RBn0IVd3J4,000418,data/iborotti/clips/6RBn0IVd3J4/000418/mouth.mp4,Yani benim kişisel olarak kaldığım bölüm bugünkü konuştuğumuz bağlamda modernistlerin tarafında,6.8,AVANGART
6RBn0IVd3J4,000419,data/iborotti/clips/6RBn0IVd3J4/000419/mouth.mp4,kalıyor. Fakat bir daha söylüyorum modernistlerin tarafında kalıyor olmam benim postmodern durumu anlayamamamı gerektirmiyor.,8.16,AVANGART
6RBn0IVd3J4,000420,data/iborotti/clips/6RBn0IVd3J4/000420/mouth.mp4,Meseleyi nesnel bir şekilde çözümlemek mümkün veya nesnele ne kadar yakın olunabilirse.,6.04,AVANGART
6RBn0IVd3J4,000421,data/iborotti/clips/6RBn0IVd3J4/000421/mouth.mp4,Çünkü sonuçta bu söylediklerimde birer temsil ve konuşmanın en başında söylediğime referans yaparsak,5.34,AVANGART
6RBn0IVd3J4,000422,data/iborotti/clips/6RBn0IVd3J4/000422/mouth.mp4,"eksik, çarpıtılmış, abartılmış, yarım kalmış, yanlış, zorunlu olarak isabetsiz.",6.24,AVANGART
6RBn0IVd3J4,000423,data/iborotti/clips/6RBn0IVd3J4/000423/mouth.mp4,Fakat diğer tarafı anlamak mümkün.,4.06,AVANGART
6RBn0IVd3J4,000424,data/iborotti/clips/6RBn0IVd3J4/000424/mouth.mp4,Diğer tarafı anlamak mümkün olduğunda o zaman taraflar arasındaki arı kutuplaşma kendisini bir ilişki kurulabilir yeni düzleme taşıyor.,10.52,AVANGART
6RBn0IVd3J4,000425,data/iborotti/clips/6RBn0IVd3J4/000425/mouth.mp4,Yani kişilerin kendisini ne tarafta gördüğünden çok karşı tarafla iletişim kurmaya açık olmaları önem kazanıyor.,8.5,AVANGART
6RBn0IVd3J4,000426,data/iborotti/clips/6RBn0IVd3J4/000426/mouth.mp4,"Önümüzdeki yıllarda bir şekilde bu ilişkinin kurulacağını düşünüyorum, öyle öngörüyorum.",7.38,AVANGART
